,accuracy,loss,val_accuracy,val_loss
0,0.6013805270195007,31816684.0,0.685438334941864,2.0678114891052246
1,0.7920823693275452,1.1058863401412964,0.8855932354927063,0.14752432703971863
2,0.910188615322113,0.12312241643667221,0.9163629412651062,0.07708919048309326
3,0.9163248538970947,0.07721920311450958,0.9166666865348816,0.07636810839176178
4,0.9164767861366272,0.07731236517429352,0.9166210889816284,0.07641139626502991
