,loss,accuracy,val_loss,val_accuracy
0,1.5550650358200073,0.4399305582046509,1.300012469291687,0.5316110849380493
1,1.195486068725586,0.5693472027778625,1.088824987411499,0.6112777590751648
2,1.0324996709823608,0.6283888816833496,1.099553108215332,0.6181666851043701
3,0.9081754684448242,0.6727361083030701,1.0129643678665161,0.6487777829170227
4,0.8042324185371399,0.7095833420753479,1.0474750995635986,0.643666684627533
5,0.7080828547477722,0.7463472485542297,0.968464732170105,0.6766111254692078
6,0.6111828088760376,0.7790555357933044,1.0188133716583252,0.6712777614593506
7,0.5302218198776245,0.8079583048820496,1.0036569833755493,0.6838333606719971
8,0.4511336088180542,0.8377916812896729,1.0407698154449463,0.6867777705192566
9,0.38366392254829407,0.8618749976158142,1.1029884815216064,0.679888904094696
