,loss,accuracy,val_loss,val_accuracy
0,1.5630251169204712,0.4390416741371155,1.2681105136871338,0.542722225189209
1,1.2104382514953613,0.5611805319786072,1.1187888383865356,0.6030555367469788
2,1.0496569871902466,0.6222639083862305,1.0650134086608887,0.6273888945579529
3,0.9255067110061646,0.668624997138977,0.9918417930603027,0.6514444351196289
4,0.8221688270568848,0.7039444446563721,0.9846270680427551,0.6626666784286499
5,0.7220283150672913,0.7392500042915344,0.9726119637489319,0.6746110916137695
6,0.6256147027015686,0.7735278010368347,0.986455500125885,0.6748889088630676
7,0.5361366868019104,0.8065833449363708,1.0570228099822998,0.6807777881622314
8,0.46043190360069275,0.8347499966621399,1.099120020866394,0.6804444193840027
9,0.39704495668411255,0.8581528067588806,1.1293447017669678,0.6786110997200012
