,loss,accuracy,val_loss,val_accuracy
0,1.6667133569717407,0.41324999928474426,1.4088088274002075,0.4947222173213959
1,1.3359016180038452,0.5167916417121887,1.4331477880477905,0.49888888001441956
2,1.1754833459854126,0.5793333053588867,1.3806462287902832,0.5288888812065125
3,1.0142252445220947,0.6398749947547913,1.374679446220398,0.5420555472373962
4,0.8615000247955322,0.6966944336891174,1.509329080581665,0.5467777848243713
5,0.7172960042953491,0.7480972409248352,1.5736764669418335,0.5488333106040955
6,0.595878541469574,0.7942500114440918,1.6467251777648926,0.5404444336891174
7,0.49489524960517883,0.8306111097335815,1.7466707229614258,0.5396111011505127
8,0.4124300479888916,0.8589166402816772,1.9510036706924438,0.5227222442626953
9,0.34895527362823486,0.8822638988494873,2.0216476917266846,0.527222216129303
