,loss,accuracy,val_loss,val_accuracy
0,1.697982668876648,0.40409722924232483,1.5726709365844727,0.4527222216129303
1,1.3610150814056396,0.5068472027778625,1.384371280670166,0.5097777843475342
2,1.1992987394332886,0.570388913154602,1.4137319326400757,0.5073888897895813
3,1.0498862266540527,0.6263611316680908,1.4221094846725464,0.5316110849380493
4,0.9061009287834167,0.679486095905304,1.4359173774719238,0.5420555472373962
5,0.7634456157684326,0.7314027547836304,1.510555624961853,0.5419999957084656
6,0.6420343518257141,0.7773749828338623,1.6631125211715698,0.538777768611908
7,0.5368856191635132,0.8131944537162781,1.72823166847229,0.5326666831970215
8,0.44993695616722107,0.8463194370269775,1.8955967426300049,0.5282222032546997
9,0.3772946000099182,0.8723750114440918,1.9070130586624146,0.5260555744171143
