,loss,accuracy,val_loss,val_accuracy
0,1.8475933074951172,0.35595834255218506,1.5175461769104004,0.4490000009536743
1,1.3856210708618164,0.4941388964653015,1.250072956085205,0.5442222356796265
2,1.213302731513977,0.5622222423553467,1.0967556238174438,0.6029999852180481
3,1.091945767402649,0.6061805486679077,1.0434684753417969,0.6239444613456726
4,0.9986410737037659,0.6419722437858582,0.9589716792106628,0.6601666808128357
5,0.9147810339927673,0.6728472113609314,1.03910231590271,0.636888861656189
6,0.836757242679596,0.7007361054420471,1.0201117992401123,0.648888885974884
7,0.764485776424408,0.725944459438324,1.0196750164031982,0.6540555357933044
8,0.6928412914276123,0.7514722347259521,1.0118141174316406,0.6708889007568359
9,0.6322003602981567,0.770027756690979,1.0211129188537598,0.6706666946411133
