,loss,accuracy,val_loss,val_accuracy
0,1.7966290712356567,0.3535277843475342,1.5028148889541626,0.46994444727897644
1,1.583855152130127,0.42726388573646545,1.4189507961273193,0.49977776408195496
2,1.5227359533309937,0.449527770280838,1.3769868612289429,0.5131666660308838
3,1.4907644987106323,0.46308332681655884,1.3576712608337402,0.5212222337722778
4,1.4669612646102905,0.4746527671813965,1.3349555730819702,0.5335555672645569
5,1.4487706422805786,0.4798888862133026,1.3305922746658325,0.5373888611793518
6,1.4337670803070068,0.48527777194976807,1.3250452280044556,0.539555549621582
7,1.4208637475967407,0.4892500042915344,1.3158267736434937,0.5405555367469788
8,1.4102140665054321,0.4943888783454895,1.312864899635315,0.5426666736602783
9,1.3996039628982544,0.4988194406032562,1.31157648563385,0.5432222485542297
