,loss,accuracy,val_loss,val_accuracy
0,1.7479320764541626,0.3700277805328369,1.4638808965682983,0.4793333411216736
1,1.5694704055786133,0.4351527690887451,1.3923757076263428,0.5112777948379517
2,1.5220165252685547,0.45359721779823303,1.3618146181106567,0.5233333110809326
3,1.494862675666809,0.46177777647972107,1.343834400177002,0.5317777991294861
4,1.472828984260559,0.47058331966400146,1.330755591392517,0.5373333096504211
5,1.4576892852783203,0.4772777855396271,1.3242392539978027,0.5385000109672546
6,1.4439870119094849,0.48140278458595276,1.3168751001358032,0.5396111011505127
7,1.432554006576538,0.48527777194976807,1.3179123401641846,0.5383333563804626
8,1.4234575033187866,0.48980554938316345,1.3238656520843506,0.5408333539962769
9,1.4147388935089111,0.492763876914978,1.3208973407745361,0.5396666526794434
