,loss,accuracy,val_loss,val_accuracy
0,1.8260586261749268,0.34340277314186096,1.5296438932418823,0.4628888964653015
1,1.5892212390899658,0.42738887667655945,1.4253877401351929,0.49888888001441956
2,1.5287563800811768,0.4514722228050232,1.3860604763031006,0.5121111273765564
3,1.491576075553894,0.46340277791023254,1.3610221147537231,0.5206111073493958
4,1.4660433530807495,0.4702777862548828,1.3452911376953125,0.526888906955719
5,1.4469958543777466,0.4794027805328369,1.335410714149475,0.5307222008705139
6,1.432986855506897,0.48427778482437134,1.3307693004608154,0.5336111187934875
7,1.4192347526550293,0.4892222285270691,1.3242968320846558,0.5358889102935791
8,1.4080253839492798,0.49312499165534973,1.3111740350723267,0.5416111350059509
9,1.3984888792037964,0.4974583387374878,1.3082940578460693,0.5433889031410217
