,loss,accuracy,val_loss,val_accuracy
0,1.9224786758422852,0.3095972239971161,1.6979098320007324,0.4172222316265106
1,1.6528593301773071,0.40558332204818726,1.49847412109375,0.468666672706604
2,1.5730335712432861,0.433263897895813,1.4377933740615845,0.4933888912200928
3,1.5289983749389648,0.449402779340744,1.4136914014816284,0.5028889179229736
4,1.4990715980529785,0.4585416615009308,1.3855974674224854,0.5140555500984192
5,1.4773463010787964,0.46618056297302246,1.3722699880599976,0.5164444446563721
6,1.4578959941864014,0.4732361137866974,1.3656721115112305,0.5176110863685608
7,1.4424548149108887,0.4802916646003723,1.3540602922439575,0.5232222080230713
8,1.430293083190918,0.4847777783870697,1.3446412086486816,0.528333306312561
9,1.4193147420883179,0.49105554819107056,1.3447593450546265,0.5261666774749756
