,loss,accuracy,val_loss,val_accuracy
0,1.939915418624878,0.2901389002799988,1.5793484449386597,0.4147222340106964
1,1.593380093574524,0.40706944465637207,1.5032976865768433,0.44761112332344055
2,1.5297352075576782,0.4394027888774872,1.4438467025756836,0.4952777922153473
3,1.485464096069336,0.45908331871032715,1.4190431833267212,0.5070555806159973
4,1.456088900566101,0.46990278363227844,1.4268112182617188,0.49594444036483765
5,1.4327261447906494,0.47881942987442017,1.421468734741211,0.5076666474342346
6,1.4140177965164185,0.48491665720939636,1.4322031736373901,0.5081666707992554
7,1.3972147703170776,0.49154165387153625,1.4148507118225098,0.5097777843475342
8,1.3826605081558228,0.4976527690887451,1.4327296018600464,0.5105555653572083
9,1.370930552482605,0.49969443678855896,1.4351502656936646,0.5048333406448364
