,loss,accuracy,val_loss,val_accuracy
0,2.111624240875244,0.24181944131851196,1.701918601989746,0.3873888850212097
1,1.644482970237732,0.3999444544315338,1.514595866203308,0.4460555613040924
2,1.5423237085342407,0.43755555152893066,1.4344264268875122,0.4956111013889313
3,1.492384910583496,0.45915278792381287,1.3971375226974487,0.5029444694519043
4,1.4575932025909424,0.47179165482521057,1.402816891670227,0.5108333230018616
5,1.4316627979278564,0.4813472330570221,1.38856041431427,0.5086110830307007
6,1.4086285829544067,0.48868054151535034,1.3894253969192505,0.5152222514152527
7,1.3902888298034668,0.4983472228050232,1.4228423833847046,0.5098888874053955
8,1.3760874271392822,0.503000020980835,1.4027527570724487,0.5206111073493958
9,1.3634692430496216,0.5072638988494873,1.39435613155365,0.5181111097335815
