,loss,accuracy,val_loss,val_accuracy
0,1.9798860549926758,0.2713472247123718,1.62980318069458,0.37700000405311584
1,1.5943799018859863,0.4087222218513489,1.4553537368774414,0.47405555844306946
2,1.5090662240982056,0.4517500102519989,1.3871920108795166,0.5058333277702332
3,1.4660639762878418,0.468625009059906,1.3948006629943848,0.5128889083862305
4,1.4377659559249878,0.47741666436195374,1.3608708381652832,0.5213333368301392
5,1.4133723974227905,0.48923611640930176,1.394242763519287,0.511555552482605
6,1.3957818746566772,0.4948333203792572,1.3678628206253052,0.5292778015136719
7,1.378551959991455,0.5013750195503235,1.3815065622329712,0.5201666951179504
8,1.3627266883850098,0.5069721937179565,1.3933204412460327,0.519444465637207
9,1.3517634868621826,0.5119305849075317,1.378883719444275,0.5243333578109741
