,loss,accuracy,val_loss,val_accuracy
0,1.5782378911972046,0.4301944375038147,1.5742062330245972,0.43255555629730225
1,1.2643699645996094,0.5462360978126526,1.144998550415039,0.5875555276870728
2,1.1147702932357788,0.6022499799728394,1.0763576030731201,0.6240000128746033
3,1.0017529726028442,0.6421388983726501,1.062606692314148,0.6285555362701416
4,0.9046722650527954,0.6756666898727417,0.958771824836731,0.6618888974189758
5,0.8231387138366699,0.7048888802528381,0.9478464722633362,0.6727222204208374
6,0.7418789863586426,0.7342222332954407,0.9726207852363586,0.6775555610656738
7,0.6624023914337158,0.7628194689750671,1.0109084844589233,0.6743333339691162
8,0.5928309559822083,0.7877361178398132,1.043195366859436,0.68022221326828
9,0.5256822109222412,0.8118194341659546,1.1260321140289307,0.6626111268997192
