,loss,accuracy,val_loss,val_accuracy
0,1.8997265100479126,0.30670833587646484,1.7355960607528687,0.3706111013889313
1,1.460011601448059,0.4615694582462311,1.2858465909957886,0.5336111187934875
2,1.260154366493225,0.5460000038146973,1.1608796119689941,0.5786666870117188
3,1.1364494562149048,0.5940277576446533,1.0669883489608765,0.6215555667877197
4,1.030360221862793,0.6298750042915344,1.020939826965332,0.6389999985694885
5,0.9440239667892456,0.6623471975326538,0.9869385957717896,0.6587777733802795
6,0.8722354769706726,0.6905972361564636,0.9514296650886536,0.6679999828338623
7,0.797456681728363,0.7131805419921875,0.9658536314964294,0.6724444627761841
8,0.7317972183227539,0.7371388673782349,0.966141939163208,0.6752222180366516
9,0.6662084460258484,0.7598888874053955,1.0407780408859253,0.6669999957084656
