,loss,accuracy,val_loss,val_accuracy
0,1.5711861848831177,0.4437083303928375,1.4113662242889404,0.4985555410385132
1,1.2020440101623535,0.566277801990509,1.3853740692138672,0.5276111364364624
2,0.9275768399238586,0.6746388673782349,1.5695643424987793,0.5204444527626038
3,0.6464674472808838,0.780916690826416,1.732122778892517,0.5093333125114441
4,0.40156689286231995,0.8688194155693054,2.0403099060058594,0.5109999775886536
5,0.23143695294857025,0.929652750492096,2.346165180206299,0.5109444260597229
6,0.13701516389846802,0.9611111283302307,2.676992654800415,0.5154444575309753
7,0.09122443199157715,0.9758472442626953,2.8002328872680664,0.5124444365501404
8,0.0640251636505127,0.9830833077430725,3.0130205154418945,0.5086666941642761
9,0.04996182769536972,0.9869722127914429,3.0935986042022705,0.5175555348396301
