,loss,accuracy,val_loss,val_accuracy
0,1.5940150022506714,0.4367222189903259,1.468061923980713,0.48100000619888306
1,1.220507264137268,0.562333345413208,1.421316146850586,0.5121111273765564
2,0.9534590840339661,0.6630138754844666,1.6647064685821533,0.48249998688697815
3,0.6829697489738464,0.7654305696487427,1.69127357006073,0.5104444622993469
4,0.44195857644081116,0.8538610935211182,1.9015297889709473,0.5141666531562805
5,0.27046701312065125,0.914847195148468,2.2298402786254883,0.5141111016273499
6,0.16280236840248108,0.9525972008705139,2.4763243198394775,0.5210000276565552
7,0.10724867880344391,0.9705972075462341,2.6799376010894775,0.5168333053588867
8,0.07559766620397568,0.9801944494247437,2.885368824005127,0.5221111178398132
9,0.056777846068143845,0.9863055348396301,3.037135601043701,0.5186111330986023
