,loss,accuracy,val_loss,val_accuracy
0,1.6017286777496338,0.4371805489063263,1.4802058935165405,0.4732777774333954
1,1.220674991607666,0.562125027179718,1.3538844585418701,0.5293889045715332
2,0.9616500735282898,0.660569429397583,1.4807831048965454,0.5253333449363708
3,0.686103105545044,0.7667222023010254,1.6498548984527588,0.5269444584846497
4,0.4391252398490906,0.8570555448532104,2.05755615234375,0.4987777769565582
5,0.26014065742492676,0.9191944599151611,2.1849565505981445,0.5095555782318115
6,0.15378861129283905,0.9549999833106995,2.4942805767059326,0.5157777667045593
7,0.09616673737764359,0.973194420337677,2.809886932373047,0.5084999799728394
8,0.06927739083766937,0.9816250205039978,3.062392473220825,0.5106666684150696
9,0.054108139127492905,0.9858611226081848,3.1565210819244385,0.5008888840675354
