,loss,accuracy,val_loss,val_accuracy
0,1.750350832939148,0.36754167079925537,1.447898268699646,0.4884999990463257
1,1.5862107276916504,0.42823609709739685,1.3906018733978271,0.515999972820282
2,1.5445812940597534,0.44443055987358093,1.3625904321670532,0.5243889093399048
3,1.5201297998428345,0.4540138840675354,1.3549872636795044,0.5303888916969299
4,1.5010627508163452,0.4597777724266052,1.3480228185653687,0.5343888998031616
5,1.4878987073898315,0.4663611054420471,1.3313406705856323,0.5386666655540466
6,1.4742984771728516,0.47015276551246643,1.3298419713974,0.5360000133514404
7,1.4652602672576904,0.47390279173851013,1.3380674123764038,0.5339999794960022
8,1.4577425718307495,0.47587499022483826,1.3321201801300049,0.538777768611908
9,1.4498058557510376,0.47943055629730225,1.3327600955963135,0.5404444336891174
