,loss,accuracy,val_loss,val_accuracy
0,1.826012372970581,0.3421666622161865,1.5267592668533325,0.4624444544315338
1,1.631324291229248,0.41091665625572205,1.4495494365692139,0.4929444491863251
2,1.5788241624832153,0.4311666786670685,1.3992756605148315,0.507444441318512
3,1.5524110794067383,0.4416666626930237,1.377029299736023,0.5164999961853027
4,1.52982759475708,0.4493750035762787,1.3646548986434937,0.5221666693687439
5,1.5148344039916992,0.4554305672645569,1.3506355285644531,0.5288888812065125
6,1.501823902130127,0.4620000123977661,1.3427250385284424,0.5325000286102295
7,1.494166612625122,0.4662083387374878,1.3441458940505981,0.5312222242355347
8,1.4833271503448486,0.4675416648387909,1.3411064147949219,0.5349444150924683
9,1.4752960205078125,0.4704861044883728,1.3372573852539062,0.5378888845443726
